"age","workclass","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
28,"Private","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,45,"United_States","Large"
44,"Private","Assoc_voc","Married_civ_spouse","Craft_repair","Husband","Black","Male",0,0,40,"United_States","Small"
55,"Private","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
52,"Private","11th","Widowed","Other_service","Unmarried","Black","Female",0,0,40,"United_States","Small"
31,"Private","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Large"
35,"Private","HS_grad","Divorced","Adm_clerical","Unmarried","White","Female",0,0,40,"United_States","Small"
39,"Private","HS_grad","Never_married","Machine_op_inspct","Unmarried","Black","Female",0,0,36,"United_States","Small"
27,"Private","HS_grad","Never_married","Transport_moving","Own_child","White","Male",0,0,40,"United_States","Small"
23,"State_gov","Some_college","Never_married","Adm_clerical","Not_in_family","White","Male",0,0,15,"United_States","Small"
26,"Private","11th","Separated","Craft_repair","Other_relative","White","Male",2907,0,50,"United_States","Small"
33,"Private","Assoc_voc","Never_married","Other_service","Not_in_family","White","Male",0,0,40,"Cuba","Small"
39,"Private","Some_college","Never_married","Craft_repair","Unmarried","White","Female",0,0,40,"United_States","Small"
44,"Private","HS_grad","Divorced","Transport_moving","Not_in_family","White","Male",0,0,40,"United_States","Small"
38,"Private","HS_grad","Divorced","Exec_managerial","Unmarried","White","Female",0,0,40,"United_States","Small"
18,"Private","12th","Never_married","Other_service","Own_child","White","Male",0,0,15,"United_States","Small"
54,"Private","HS_grad","Widowed","Other_service","Not_in_family","White","Female",0,0,15,"United_States","Small"
45,"Private","HS_grad","Never_married","Adm_clerical","Own_child","Black","Female",0,0,40,"United_States","Small"
43,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","Asian_Pac_Islander","Male",0,0,40,"India","Large"
23,"Local_gov","Bachelors","Never_married","Prof_specialty","Own_child","White","Female",0,0,40,"United_States","Small"
37,"Private","Some_college","Never_married","Exec_managerial","Not_in_family","White","Male",2174,0,40,"United_States","Small"
33,"Self_emp_not_inc","11th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,50,"United_States","Small"
45,"Private","Bachelors","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,50,"United_States","Large"
32,"Self_emp_inc","Bachelors","Never_married","Exec_managerial","Not_in_family","White","Male",0,0,55,"United_States","Small"
47,"Private","7th_8th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
44,"Private","Assoc_acdm","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Large"
22,"Private","HS_grad","Never_married","Machine_op_inspct","Own_child","White","Male",0,0,40,"United_States","Small"
17,"Private","11th","Never_married","Sales","Own_child","White","Male",0,0,30,"United_States","Small"
64,"Self_emp_inc","Doctorate","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,1902,60,"United_States","Large"
30,"Local_gov","Bachelors","Married_civ_spouse","Protective_serv","Husband","White","Male",0,0,45,"United_States","Large"
51,"Private","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,70,"United_States","Large"
26,"State_gov","HS_grad","Never_married","Protective_serv","Not_in_family","White","Male",0,0,40,"United_States","Small"
31,"Private","Some_college","Never_married","Sales","Not_in_family","White","Female",0,1504,40,"United_States","Small"
50,"Private","11th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
63,"Private","HS_grad","Never_married","Exec_managerial","Own_child","White","Female",0,0,40,"United_States","Small"
48,"Private","Assoc_voc","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,43,"United_States","Large"
37,"Self_emp_inc","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,2415,50,"United_States","Large"
29,"Private","HS_grad","Never_married","Exec_managerial","Not_in_family","White","Female",0,0,38,"United_States","Small"
69,"Private","Masters","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,25,"United_States","Small"
56,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,60,"United_States","Small"
39,"Local_gov","Masters","Married_civ_spouse","Prof_specialty","Husband","White","Male",7298,0,40,"United_States","Large"
42,"Self_emp_not_inc","HS_grad","Separated","Other_service","Not_in_family","White","Female",0,0,22,"United_States","Small"
41,"Federal_gov","HS_grad","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Large"
45,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,1887,40,"United_States","Large"
23,"Private","Some_college","Never_married","Adm_clerical","Own_child","White","Male",0,0,40,"United_States","Small"
29,"Private","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Male",0,0,50,"United_States","Large"
34,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,50,"United_States","Small"
46,"Local_gov","Bachelors","Married_civ_spouse","Prof_specialty","Wife","White","Female",0,0,40,"United_States","Large"
46,"Without_pay","HS_grad","Married_civ_spouse","Machine_op_inspct","Wife","White","Female",0,0,25,"United_States","Small"
33,"Private","5th_6th","Separated","Other_service","Unmarried","White","Female",0,0,40,"Mexico","Small"
46,"Private","Assoc_voc","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Small"
26,"Private","HS_grad","Never_married","Other_service","Own_child","Black","Female",0,0,40,"United_States","Small"
49,"Local_gov","Bachelors","Divorced","Prof_specialty","Unmarried","White","Female",0,0,50,"France","Small"
55,"State_gov","HS_grad","Married_civ_spouse","Tech_support","Wife","White","Female",0,1887,40,"United_States","Large"
35,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
27,"Private","Some_college","Divorced","Adm_clerical","Unmarried","White","Female",0,0,40,"United_States","Small"
31,"Private","HS_grad","Never_married","Exec_managerial","Own_child","White","Female",0,0,40,"United_States","Small"
47,"Private","Some_college","Separated","Adm_clerical","Unmarried","White","Female",0,0,16,"Germany","Small"
48,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
27,"Private","Some_college","Never_married","Adm_clerical","Not_in_family","White","Female",0,0,56,"United_States","Small"
38,"Private","HS_grad","Divorced","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
27,"Private","HS_grad","Married_civ_spouse","Exec_managerial","Wife","White","Female",0,0,40,"United_States","Small"
17,"Private","12th","Never_married","Other_service","Own_child","White","Male",0,0,15,"United_States","Small"
44,"State_gov","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
26,"Private","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",0,0,48,"United_States","Small"
37,"Private","HS_grad","Never_married","Transport_moving","Other_relative","White","Female",0,0,40,"United_States","Small"
49,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,55,"United_States","Large"
42,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
26,"Private","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,40,"United_States","Small"
44,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
47,"Private","Masters","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,40,"United_States","Small"
49,"Private","Some_college","Divorced","Tech_support","Not_in_family","White","Male",0,0,40,"United_States","Small"
17,"Private","HS_grad","Never_married","Sales","Own_child","White","Female",0,0,20,"United_States","Small"
42,"Private","Some_college","Divorced","Prof_specialty","Not_in_family","White","Male",0,0,40,"United_States","Small"
30,"Private","10th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
36,"State_gov","Assoc_voc","Married_civ_spouse","Tech_support","Husband","Asian_Pac_Islander","Male",0,0,37,"Hong","Small"
53,"Private","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,40,"United_States","Small"
23,"Private","HS_grad","Married_civ_spouse","Handlers_cleaners","Husband","Black","Male",0,0,40,"United_States","Small"
35,"Private","HS_grad","Divorced","Other_service","Not_in_family","White","Female",0,0,40,"United_States","Small"
32,"Private","11th","Never_married","Craft_repair","Not_in_family","Amer_Indian_Eskimo","Male",13550,0,60,"United_States","Large"
39,"Private","Bachelors","Widowed","Prof_specialty","Unmarried","White","Female",0,0,50,"Poland","Large"
40,"Private","Masters","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,60,"United_States","Small"
28,"Private","Some_college","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Small"
32,"Private","HS_grad","Never_married","Transport_moving","Own_child","White","Male",0,0,40,"United_States","Small"
42,"Private","Some_college","Never_married","Adm_clerical","Own_child","White","Female",0,0,40,"United_States","Small"
35,"Private","Bachelors","Never_married","Adm_clerical","Not_in_family","White","Female",0,0,43,"United_States","Small"
35,"Private","12th","Never_married","Machine_op_inspct","Unmarried","Black","Female",0,0,40,"United_States","Small"
21,"Private","HS_grad","Never_married","Machine_op_inspct","Own_child","White","Male",0,0,40,"United_States","Small"
71,"Private","7th_8th","Widowed","Exec_managerial","Not_in_family","White","Male",6097,0,40,"United_States","Large"
31,"Private","HS_grad","Separated","Other_service","Not_in_family","White","Male",0,0,40,"United_States","Small"
25,"Local_gov","Some_college","Never_married","Adm_clerical","Unmarried","Black","Female",0,0,40,"United_States","Small"
35,"Private","HS_grad","Never_married","Adm_clerical","Own_child","White","Female",6849,0,40,"United_States","Small"
24,"Private","HS_grad","Never_married","Other_service","Other_relative","White","Male",0,0,25,"United_States","Small"
69,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,25,"United_States","Small"
35,"Private","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Small"
42,"Private","Bachelors","Never_married","Sales","Not_in_family","White","Male",10520,0,50,"United_States","Large"
51,"Private","Assoc_voc","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Large"
48,"Private","HS_grad","Divorced","Transport_moving","Not_in_family","White","Male",0,0,44,"United_States","Small"
49,"Private","Assoc_voc","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Small"
53,"Private","Assoc_acdm","Married_civ_spouse","Exec_managerial","Husband","White","Male",2407,0,99,"United_States","Small"
43,"Private","Some_college","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Small"
53,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
35,"Private","HS_grad","Never_married","Machine_op_inspct","Own_child","White","Male",0,0,40,"United_States","Small"
36,"Private","HS_grad","Never_married","Other_service","Not_in_family","White","Female",0,0,40,"United_States","Small"
34,"Local_gov","Masters","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,40,"United_States","Small"
48,"Private","Some_college","Married_civ_spouse","Other_service","Husband","White","Male",0,0,40,"United_States","Large"
53,"Private","HS_grad","Divorced","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
37,"Private","Some_college","Divorced","Handlers_cleaners","Own_child","White","Male",0,1504,40,"United_States","Small"
49,"State_gov","Prof_school","Divorced","Exec_managerial","Not_in_family","White","Female",0,0,40,"United_States","Small"
41,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
25,"Private","Some_college","Never_married","Other_service","Own_child","White","Female",0,0,40,"United_States","Small"
24,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,65,"United_States","Small"
34,"Private","HS_grad","Never_married","Craft_repair","Own_child","White","Male",0,0,40,"United_States","Small"
29,"Private","HS_grad","Never_married","Craft_repair","Unmarried","White","Female",0,0,42,"United_States","Small"
23,"Private","Bachelors","Never_married","Tech_support","Not_in_family","Black","Female",0,0,45,"United_States","Small"
46,"Private","Some_college","Separated","Sales","Not_in_family","White","Male",0,0,42,"United_States","Small"
20,"Private","Some_college","Never_married","Other_service","Own_child","White","Female",0,0,15,"United_States","Small"
63,"Private","12th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
40,"Self_emp_not_inc","Masters","Married_civ_spouse","Sales","Husband","White","Male",3103,0,50,"United_States","Small"
33,"Private","Assoc_acdm","Divorced","Prof_specialty","Not_in_family","White","Male",0,0,50,"United_States","Small"
24,"Federal_gov","Some_college","Never_married","Adm_clerical","Own_child","Black","Female",0,0,40,"United_States","Small"
36,"Private","Some_college","Never_married","Other_service","Own_child","White","Male",0,0,45,"United_States","Small"
25,"Private","HS_grad","Never_married","Prof_specialty","Own_child","White","Male",0,0,40,"United_States","Small"
54,"Local_gov","9th","Married_civ_spouse","Other_service","Husband","White","Male",0,0,40,"United_States","Small"
50,"Self_emp_not_inc","Bachelors","Divorced","Sales","Not_in_family","White","Male",0,0,50,"United_States","Small"
58,"State_gov","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Small"
17,"Private","11th","Never_married","Other_service","Own_child","White","Male",0,0,20,"England","Small"
40,"Private","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",7688,0,50,"United_States","Large"
27,"Private","Bachelors","Never_married","Sales","Own_child","White","Male",0,0,40,"United_States","Small"
20,"Private","HS_grad","Separated","Sales","Own_child","White","Female",0,0,26,"United_States","Small"
22,"Private","11th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,35,"United_States","Small"
80,"Self_emp_not_inc","11th","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,25,"United_States","Small"
52,"Private","HS_grad","Divorced","Transport_moving","Not_in_family","White","Male",0,0,45,"United_States","Small"
40,"Federal_gov","Bachelors","Married_civ_spouse","Adm_clerical","Husband","White","Male",7298,0,48,"United_States","Large"
48,"Private","10th","Separated","Machine_op_inspct","Own_child","White","Female",0,0,48,"United_States","Small"
62,"Private","HS_grad","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,25,"United_States","Small"
32,"Private","Assoc_acdm","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,42,"United_States","Large"
58,"Federal_gov","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
37,"Self_emp_not_inc","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,60,"United_States","Large"
29,"Self_emp_inc","Doctorate","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,35,"United_States","Large"
25,"Private","HS_grad","Never_married","Other_service","Not_in_family","White","Male",0,0,40,"United_States","Small"
26,"Private","Some_college","Never_married","Machine_op_inspct","Own_child","White","Male",0,0,40,"United_States","Small"
50,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,50,"United_States","Small"
30,"Federal_gov","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Large"
30,"Local_gov","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,80,"United_States","Small"
59,"Private","HS_grad","Widowed","Other_service","Not_in_family","White","Female",0,0,10,"United_States","Small"
36,"Private","HS_grad","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,40,"United_States","Small"
37,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,50,"Ecuador","Large"
42,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Wife","White","Female",0,0,40,"United_States","Large"
34,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","Black","Male",0,0,45,"United_States","Large"
27,"Self_emp_not_inc","9th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
39,"Private","Bachelors","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,50,"United_States","Large"
41,"Private","Assoc_voc","Married_civ_spouse","Other_service","Husband","Asian_Pac_Islander","Male",7298,0,60,"India","Large"
34,"Self_emp_not_inc","Bachelors","Married_civ_spouse","Craft_repair","Husband","Asian_Pac_Islander","Male",15024,0,70,"South","Large"
41,"Private","Some_college","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Small"
50,"Private","Some_college","Divorced","Adm_clerical","Unmarried","Black","Female",0,0,40,"United_States","Small"
18,"Private","HS_grad","Never_married","Handlers_cleaners","Other_relative","White","Female",0,0,28,"United_States","Small"
23,"Private","Bachelors","Never_married","Exec_managerial","Own_child","White","Female",0,0,15,"United_States","Small"
26,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,48,"United_States","Small"
38,"Private","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",7298,0,60,"United_States","Large"
27,"Private","Some_college","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,88,"United_States","Small"
21,"Private","10th","Never_married","Handlers_cleaners","Not_in_family","Other","Male",0,0,40,"Dominican_Republic","Small"
41,"Private","HS_grad","Married_civ_spouse","Other_service","Husband","White","Male",0,0,40,"United_States","Small"
42,"Self_emp_not_inc","Assoc_acdm","Divorced","Craft_repair","Own_child","Amer_Indian_Eskimo","Male",0,0,35,"United_States","Small"
25,"Private","10th","Never_married","Machine_op_inspct","Own_child","White","Male",0,0,40,"United_States","Small"
43,"Private","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Large"
23,"Private","Some_college","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,15,"United_States","Small"
40,"Local_gov","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",7688,0,40,"United_States","Large"
23,"Private","Some_college","Never_married","Sales","Own_child","Black","Male",0,0,9,"United_States","Small"
18,"Private","11th","Never_married","Other_service","Not_in_family","White","Female",0,0,20,"United_States","Small"
37,"Private","Bachelors","Never_married","Exec_managerial","Not_in_family","White","Male",0,0,50,"United_States","Small"
58,"Private","9th","Married_civ_spouse","Machine_op_inspct","Husband","Black","Male",3781,0,40,"United_States","Small"
36,"Private","Some_college","Never_married","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
36,"Private","Assoc_acdm","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Large"
25,"Private","Assoc_voc","Married_civ_spouse","Prof_specialty","Wife","White","Female",7688,0,40,"United_States","Large"
62,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",15024,0,40,"United_States","Large"
34,"Private","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",4064,0,40,"United_States","Small"
27,"Private","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Female",4865,0,36,"United_States","Small"
23,"Private","HS_grad","Never_married","Sales","Own_child","White","Male",0,0,35,"United_States","Small"
55,"Private","HS_grad","Divorced","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
42,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
22,"Private","HS_grad","Never_married","Adm_clerical","Own_child","Black","Female",0,0,38,"United_States","Small"
44,"Private","Assoc_acdm","Married_civ_spouse","Sales","Husband","White","Male",4386,0,40,"United_States","Large"
42,"Local_gov","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,40,"United_States","Small"
21,"Private","HS_grad","Never_married","Adm_clerical","Unmarried","White","Male",0,0,40,"United_States","Small"
25,"Private","Assoc_acdm","Divorced","Adm_clerical","Not_in_family","Black","Female",0,0,45,"United_States","Small"
31,"Private","1st_4th","Separated","Handlers_cleaners","Unmarried","White","Male",0,0,35,"Honduras","Small"
42,"Private","Some_college","Divorced","Craft_repair","Not_in_family","White","Male",0,0,38,"United_States","Small"
26,"Private","9th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,20,"United_States","Small"
62,"Private","Some_college","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,1977,98,"United_States","Large"
28,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",5178,0,50,"United_States","Large"
34,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Small"
51,"Private","Bachelors","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Small"
45,"Local_gov","Masters","Married_civ_spouse","Prof_specialty","Wife","White","Female",0,0,45,"United_States","Large"
44,"Private","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,50,"United_States","Large"
35,"Private","Some_college","Married_spouse_absent","Farming_fishing","Own_child","White","Male",0,0,40,"United_States","Small"
46,"Private","7th_8th","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,40,"United_States","Small"
46,"Private","Assoc_acdm","Never_married","Tech_support","Not_in_family","White","Male",0,0,56,"United_States","Small"
46,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,53,"United_States","Large"
66,"Self_emp_not_inc","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,8,"United_States","Large"
34,"State_gov","HS_grad","Separated","Adm_clerical","Unmarried","White","Female",0,0,20,"United_States","Small"
26,"Private","Assoc_acdm","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Small"
29,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
23,"Private","Bachelors","Never_married","Adm_clerical","Own_child","White","Female",0,0,40,"United_States","Small"
46,"Private","9th","Married_civ_spouse","Machine_op_inspct","Wife","White","Female",0,0,40,"United_States","Small"
54,"Private","Masters","Married_civ_spouse","Sales","Husband","White","Male",0,0,68,"United_States","Large"
54,"Self_emp_not_inc","7th_8th","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,60,"United_States","Small"
71,"Private","9th","Widowed","Sales","Unmarried","White","Female",0,0,13,"United_States","Small"
51,"Private","12th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,45,"United_States","Small"
32,"Private","HS_grad","Never_married","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
57,"Private","11th","Married_spouse_absent","Craft_repair","Not_in_family","White","Male",0,0,40,"Canada","Small"
34,"Private","9th","Never_married","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
40,"Private","Bachelors","Divorced","Sales","Not_in_family","White","Male",14084,0,40,"United_States","Large"
21,"Private","HS_grad","Never_married","Exec_managerial","Own_child","White","Female",0,0,40,"United_States","Small"
50,"Private","Masters","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Large"
32,"Private","Assoc_voc","Never_married","Craft_repair","Not_in_family","White","Male",0,0,44,"Ireland","Small"
37,"Local_gov","Bachelors","Married_civ_spouse","Prof_specialty","Wife","White","Female",0,0,50,"United_States","Large"
19,"Private","7th_8th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,99,"United_States","Small"
64,"Private","HS_grad","Widowed","Adm_clerical","Not_in_family","White","Female",0,0,30,"United_States","Small"
17,"Private","11th","Never_married","Other_service","Own_child","Black","Male",0,0,20,"United_States","Small"
37,"Private","Assoc_voc","Married_civ_spouse","Other_service","Husband","White","Male",0,0,40,"United_States","Small"
32,"Private","Some_college","Never_married","Craft_repair","Not_in_family","White","Male",4650,0,45,"United_States","Small"
20,"Private","Some_college","Never_married","Other_service","Own_child","Black","Male",0,0,20,"United_States","Small"
39,"Self_emp_not_inc","Doctorate","Never_married","Prof_specialty","Not_in_family","White","Male",4787,0,40,"United_States","Large"
18,"Private","12th","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,40,"Columbia","Small"
42,"Private","Masters","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,1902,50,"United_States","Large"
43,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",3103,0,40,"United_States","Large"
42,"Private","Bachelors","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,55,"United_States","Large"
53,"Local_gov","Bachelors","Married_civ_spouse","Prof_specialty","Wife","White","Female",0,0,60,"United_States","Large"
52,"Private","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Small"
51,"Private","10th","Never_married","Farming_fishing","Own_child","White","Male",0,0,40,"United_States","Small"
77,"Self_emp_inc","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,8,"United_States","Small"
25,"Private","Some_college","Never_married","Sales","Own_child","Black","Female",3418,0,30,"United_States","Small"
38,"Local_gov","Some_college","Never_married","Prof_specialty","Own_child","White","Male",0,0,40,"United_States","Small"
20,"Private","HS_grad","Never_married","Other_service","Not_in_family","White","Male",0,0,40,"United_States","Small"
23,"Private","HS_grad","Never_married","Craft_repair","Not_in_family","White","Male",0,0,30,"United_States","Small"
27,"Private","HS_grad","Never_married","Adm_clerical","Own_child","White","Female",0,0,40,"United_States","Small"
19,"Private","11th","Never_married","Other_service","Own_child","White","Female",0,0,40,"United_States","Small"
41,"Private","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Large"
47,"Federal_gov","Some_college","Married_civ_spouse","Exec_managerial","Husband","Black","Male",0,0,40,"United_States","Small"
42,"Private","Masters","Never_married","Exec_managerial","Not_in_family","White","Female",4650,0,40,"United_States","Small"
36,"Private","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Large"
42,"Self_emp_inc","Masters","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,60,"United_States","Large"
24,"Private","Bachelors","Never_married","Adm_clerical","Own_child","White","Female",0,0,40,"United_States","Small"
22,"Private","HS_grad","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,40,"United_States","Small"
42,"Private","Prof_school","Married_civ_spouse","Exec_managerial","Husband","White","Male",15024,0,40,"United_States","Large"
24,"Private","Bachelors","Never_married","Prof_specialty","Own_child","White","Male",0,0,20,"United_States","Small"
41,"Private","Some_college","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,45,"United_States","Large"
29,"Private","HS_grad","Never_married","Protective_serv","Not_in_family","Asian_Pac_Islander","Male",0,0,40,"Philippines","Small"
36,"Private","HS_grad","Divorced","Craft_repair","Own_child","White","Male",0,0,40,"United_States","Small"
78,"Self_emp_inc","HS_grad","Widowed","Sales","Not_in_family","White","Male",0,0,45,"United_States","Large"
43,"Private","Assoc_voc","Married_civ_spouse","Tech_support","Wife","White","Female",0,1902,32,"United_States","Large"
34,"State_gov","Some_college","Separated","Exec_managerial","Own_child","White","Female",0,0,40,"United_States","Small"
24,"Private","12th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
36,"Federal_gov","Assoc_voc","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Small"
49,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,44,"United_States","Small"
21,"Private","9th","Never_married","Transport_moving","Own_child","White","Male",0,0,40,"United_States","Small"
51,"Private","Assoc_acdm","Separated","Other_service","Not_in_family","Black","Female",0,0,40,"United_States","Small"
30,"Private","HS_grad","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Small"
37,"Private","HS_grad","Never_married","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
30,"Private","Assoc_voc","Never_married","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
46,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
24,"Local_gov","HS_grad","Never_married","Other_service","Own_child","White","Male",0,0,40,"United_States","Small"
32,"Private","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,42,"United_States","Large"
36,"Private","Some_college","Divorced","Prof_specialty","Not_in_family","White","Male",0,0,50,"United_States","Small"
30,"Private","11th","Married_spouse_absent","Handlers_cleaners","Unmarried","White","Female",0,0,40,"United_States","Small"
